num compteur;date;nombre velos;probabilite_presence_anomalie;jour_de_la_semaine;vacances
947;16/01/2023;301;;1;Hors Vacances
1055;16/01/2023;0;Forte;1;Hors Vacances
1057;16/01/2023;0;Forte;1;Hors Vacances
742;15/01/2023;293;;7;Hors Vacances
744;15/01/2023;234;;7;Hors Vacances
747;15/01/2023;179;;7;Hors Vacances
788;15/01/2023;522;;7;Hors Vacances
880;15/01/2023;484;;7;Hors Vacances
944;15/01/2023;76;;7;Hors Vacances
948;15/01/2023;116;;7;Hors Vacances
959;15/01/2023;21;;7;Hors Vacances
981;15/01/2023;75;;7;Hors Vacances
669;15/01/2023;141;;7;Hors Vacances
677;15/01/2023;90;;7;Hors Vacances
725;15/01/2023;147;;7;Hors Vacances
787;15/01/2023;533;;7;Hors Vacances
890;15/01/2023;694;;7;Hors Vacances
949;15/01/2023;61;;7;Hors Vacances
8672;15/01/2023;0;Forte;7;Hors Vacances
8673;15/01/2023;0;Forte;7;Hors Vacances
667;15/01/2023;713;;7;Hors Vacances
668;15/01/2023;169;;7;Hors Vacances
674;15/01/2023;216;;7;Hors Vacances
679;15/01/2023;0;Forte;7;Hors Vacances
680;15/01/2023;179;;7;Hors Vacances
745;15/01/2023;12;;7;Hors Vacances
881;15/01/2023;566;;7;Hors Vacances
943;15/01/2023;71;;7;Hors Vacances
947;15/01/2023;93;;7;Hors Vacances
960;15/01/2023;10;;7;Hors Vacances
980;15/01/2023;30;;7;Hors Vacances
987;15/01/2023;24;;7;Hors Vacances
989;15/01/2023;298;;7;Hors Vacances
1055;15/01/2023;0;Forte;7;Hors Vacances
785;15/01/2023;756;;7;Hors Vacances
786;15/01/2023;719;;7;Hors Vacances
950;15/01/2023;111;;7;Hors Vacances
986;15/01/2023;51;;7;Hors Vacances
988;15/01/2023;211;;7;Hors Vacances
666;15/01/2023;55;;7;Hors Vacances
672;15/01/2023;105;;7;Hors Vacances
746;15/01/2023;176;;7;Hors Vacances
946;15/01/2023;207;;7;Hors Vacances
979;15/01/2023;2;Forte;7;Hors Vacances
997;15/01/2023;182;;7;Hors Vacances
1054;15/01/2023;0;Forte;7;Hors Vacances
673;15/01/2023;193;;7;Hors Vacances
683;15/01/2023;285;;7;Hors Vacances
727;15/01/2023;121;;7;Hors Vacances
743;15/01/2023;326;;7;Hors Vacances
945;15/01/2023;257;;7;Hors Vacances
995;15/01/2023;253;;7;Hors Vacances
996;15/01/2023;208;;7;Hors Vacances
1056;15/01/2023;0;Forte;7;Hors Vacances
9998;15/01/2023;472;;7;Hors Vacances
675;15/01/2023;201;;7;Hors Vacances
681;15/01/2023;192;;7;Hors Vacances
977;15/01/2023;0;Forte;7;Hors Vacances
1041;15/01/2023;47;;7;Hors Vacances
1057;15/01/2023;0;Forte;7;Hors Vacances
9672;15/01/2023;187;;7;Hors Vacances
9673;15/01/2023;163;;7;Hors Vacances
664;15/01/2023;264;;7;Hors Vacances
665;15/01/2023;227;;7;Hors Vacances
670;15/01/2023;148;;7;Hors Vacances
676;15/01/2023;114;;7;Hors Vacances
682;15/01/2023;355;;7;Hors Vacances
847;15/01/2023;689;;7;Hors Vacances
994;15/01/2023;166;;7;Hors Vacances
1042;15/01/2023;43;;7;Hors Vacances
9999;15/01/2023;73;;7;Hors Vacances
665;14/01/2023;173;;6;Hors Vacances
682;14/01/2023;273;;6;Hors Vacances
727;14/01/2023;88;;6;Hors Vacances
960;14/01/2023;9;;6;Hors Vacances
979;14/01/2023;1;Forte;6;Hors Vacances
1055;14/01/2023;0;Forte;6;Hors Vacances
664;14/01/2023;232;;6;Hors Vacances
667;14/01/2023;688;;6;Hors Vacances
675;14/01/2023;292;;6;Hors Vacances
680;14/01/2023;160;;6;Hors Vacances
747;14/01/2023;114;;6;Hors Vacances
786;14/01/2023;799;;6;Hors Vacances
943;14/01/2023;42;;6;Hors Vacances
1042;14/01/2023;35;;6;Hors Vacances
8672;14/01/2023;0;Forte;6;Hors Vacances
9673;14/01/2023;144;;6;Hors Vacances
669;14/01/2023;115;;6;Hors Vacances
676;14/01/2023;111;;6;Hors Vacances
725;14/01/2023;96;;6;Hors Vacances
746;14/01/2023;101;;6;Hors Vacances
945;14/01/2023;158;;6;Hors Vacances
947;14/01/2023;35;;6;Hors Vacances
980;14/01/2023;13;;6;Hors Vacances
987;14/01/2023;43;;6;Hors Vacances
995;14/01/2023;228;;6;Hors Vacances
996;14/01/2023;165;;6;Hors Vacances
9672;14/01/2023;186;;6;Hors Vacances
666;14/01/2023;49;;6;Hors Vacances
672;14/01/2023;102;;6;Hors Vacances
677;14/01/2023;83;;6;Hors Vacances
679;14/01/2023;0;Forte;6;Hors Vacances
785;14/01/2023;773;;6;Hors Vacances
787;14/01/2023;557;;6;Hors Vacances
881;14/01/2023;548;;6;Hors Vacances
950;14/01/2023;99;;6;Hors Vacances
1041;14/01/2023;27;;6;Hors Vacances
1054;14/01/2023;0;Forte;6;Hors Vacances
1056;14/01/2023;0;Forte;6;Hors Vacances
1057;14/01/2023;0;Forte;6;Hors Vacances
668;14/01/2023;158;;6;Hors Vacances
683;14/01/2023;259;;6;Hors Vacances
742;14/01/2023;400;;6;Hors Vacances
948;14/01/2023;62;;6;Hors Vacances
949;14/01/2023;71;;6;Hors Vacances
8673;14/01/2023;0;Forte;6;Hors Vacances
673;14/01/2023;201;;6;Hors Vacances
681;14/01/2023;166;;6;Hors Vacances
745;14/01/2023;61;;6;Hors Vacances
788;14/01/2023;550;;6;Hors Vacances
880;14/01/2023;513;;6;Hors Vacances
946;14/01/2023;199;;6;Hors Vacances
977;14/01/2023;0;Forte;6;Hors Vacances
981;14/01/2023;30;;6;Hors Vacances
994;14/01/2023;187;;6;Hors Vacances
9998;14/01/2023;627;;6;Hors Vacances
670;14/01/2023;96;;6;Hors Vacances
743;14/01/2023;368;;6;Hors Vacances
744;14/01/2023;322;;6;Hors Vacances
959;14/01/2023;20;;6;Hors Vacances
986;14/01/2023;68;;6;Hors Vacances
997;14/01/2023;127;;6;Hors Vacances
674;14/01/2023;275;;6;Hors Vacances
847;14/01/2023;681;;6;Hors Vacances
890;14/01/2023;657;;6;Hors Vacances
944;14/01/2023;55;;6;Hors Vacances
988;14/01/2023;198;;6;Hors Vacances
989;14/01/2023;338;;6;Hors Vacances
9999;14/01/2023;94;;6;Hors Vacances
667;13/01/2023;2558;;5;Hors Vacances
670;13/01/2023;335;;5;Hors Vacances
744;13/01/2023;798;;5;Hors Vacances
747;13/01/2023;583;;5;Hors Vacances
987;13/01/2023;159;;5;Hors Vacances
994;13/01/2023;660;;5;Hors Vacances
997;13/01/2023;628;;5;Hors Vacances
1042;13/01/2023;204;;5;Hors Vacances
1055;13/01/2023;0;Forte;5;Hors Vacances
1056;13/01/2023;0;Forte;5;Hors Vacances
9672;13/01/2023;968;;5;Hors Vacances
745;13/01/2023;143;;5;Hors Vacances
890;13/01/2023;2590;;5;Hors Vacances
943;13/01/2023;203;;5;Hors Vacances
949;13/01/2023;197;;5;Hors Vacances
950;13/01/2023;513;;5;Hors Vacances
979;13/01/2023;1;Forte;5;Hors Vacances
980;13/01/2023;38;;5;Hors Vacances
986;13/01/2023;227;;5;Hors Vacances
989;13/01/2023;1221;;5;Hors Vacances
1054;13/01/2023;0;Forte;5;Hors Vacances
665;13/01/2023;827;;5;Hors Vacances
674;13/01/2023;886;;5;Hors Vacances
727;13/01/2023;416;;5;Hors Vacances
880;13/01/2023;1742;;5;Hors Vacances
959;13/01/2023;83;;5;Hors Vacances
1057;13/01/2023;0;Forte;5;Hors Vacances
8673;13/01/2023;0;Forte;5;Hors Vacances
9673;13/01/2023;707;;5;Hors Vacances
666;13/01/2023;201;;5;Hors Vacances
676;13/01/2023;582;;5;Hors Vacances
677;13/01/2023;479;;5;Hors Vacances
679;13/01/2023;64;;5;Hors Vacances
944;13/01/2023;230;;5;Hors Vacances
1041;13/01/2023;198;;5;Hors Vacances
664;13/01/2023;993;;5;Hors Vacances
672;13/01/2023;675;;5;Hors Vacances
680;13/01/2023;528;;5;Hors Vacances
746;13/01/2023;603;;5;Hors Vacances
8672;13/01/2023;0;Forte;5;Hors Vacances
9999;13/01/2023;103;;5;Hors Vacances
673;13/01/2023;865;;5;Hors Vacances
681;13/01/2023;524;;5;Hors Vacances
787;13/01/2023;1789;;5;Hors Vacances
960;13/01/2023;60;;5;Hors Vacances
995;13/01/2023;1011;;5;Hors Vacances
668;13/01/2023;749;;5;Hors Vacances
683;13/01/2023;1100;;5;Hors Vacances
743;13/01/2023;1232;;5;Hors Vacances
786;13/01/2023;2651;;5;Hors Vacances
945;13/01/2023;658;;5;Hors Vacances
948;13/01/2023;314;;5;Hors Vacances
977;13/01/2023;0;Forte;5;Hors Vacances
981;13/01/2023;90;;5;Hors Vacances
9998;13/01/2023;792;;5;Hors Vacances
669;13/01/2023;746;;5;Hors Vacances
675;13/01/2023;922;;5;Hors Vacances
682;13/01/2023;1203;;5;Hors Vacances
725;13/01/2023;432;;5;Hors Vacances
742;13/01/2023;1404;;5;Hors Vacances
785;13/01/2023;2793;;5;Hors Vacances
788;13/01/2023;1711;;5;Hors Vacances
847;13/01/2023;2231;;5;Hors Vacances
881;13/01/2023;1966;;5;Hors Vacances
946;13/01/2023;787;;5;Hors Vacances
947;13/01/2023;284;;5;Hors Vacances
988;13/01/2023;974;;5;Hors Vacances
996;13/01/2023;658;;5;Hors Vacances
669;12/01/2023;808;;4;Hors Vacances
673;12/01/2023;872;;4;Hors Vacances
675;12/01/2023;944;;4;Hors Vacances
680;12/01/2023;513;;4;Hors Vacances
725;12/01/2023;462;;4;Hors Vacances
847;12/01/2023;2267;;4;Hors Vacances
943;12/01/2023;193;;4;Hors Vacances
946;12/01/2023;922;;4;Hors Vacances
947;12/01/2023;288;;4;Hors Vacances
949;12/01/2023;204;;4;Hors Vacances
977;12/01/2023;1;Forte;4;Hors Vacances
996;12/01/2023;539;;4;Hors Vacances
1042;12/01/2023;251;;4;Hors Vacances
664;12/01/2023;1154;;4;Hors Vacances
665;12/01/2023;1004;;4;Hors Vacances
744;12/01/2023;736;;4;Hors Vacances
1054;12/01/2023;0;Forte;4;Hors Vacances
682;12/01/2023;1297;;4;Hors Vacances
881;12/01/2023;1946;;4;Hors Vacances
890;12/01/2023;2610;;4;Hors Vacances
950;12/01/2023;449;;4;Hors Vacances
960;12/01/2023;43;;4;Hors Vacances
994;12/01/2023;662;;4;Hors Vacances
995;12/01/2023;1016;;4;Hors Vacances
997;12/01/2023;458;;4;Hors Vacances
672;12/01/2023;783;;4;Hors Vacances
677;12/01/2023;625;;4;Hors Vacances
742;12/01/2023;1467;;4;Hors Vacances
745;12/01/2023;127;;4;Hors Vacances
785;12/01/2023;2909;;4;Hors Vacances
787;12/01/2023;1763;;4;Hors Vacances
959;12/01/2023;77;;4;Hors Vacances
980;12/01/2023;23;;4;Hors Vacances
981;12/01/2023;87;;4;Hors Vacances
9673;12/01/2023;791;;4;Hors Vacances
667;12/01/2023;2564;;4;Hors Vacances
674;12/01/2023;879;;4;Hors Vacances
676;12/01/2023;734;;4;Hors Vacances
679;12/01/2023;59;;4;Hors Vacances
945;12/01/2023;772;;4;Hors Vacances
987;12/01/2023;150;;4;Hors Vacances
1056;12/01/2023;0;Forte;4;Hors Vacances
8672;12/01/2023;0;Forte;4;Hors Vacances
8673;12/01/2023;0;Forte;4;Hors Vacances
666;12/01/2023;219;;4;Hors Vacances
668;12/01/2023;853;;4;Hors Vacances
743;12/01/2023;1410;;4;Hors Vacances
746;12/01/2023;655;;4;Hors Vacances
747;12/01/2023;655;;4;Hors Vacances
786;12/01/2023;2756;;4;Hors Vacances
788;12/01/2023;1657;;4;Hors Vacances
880;12/01/2023;1768;;4;Hors Vacances
944;12/01/2023;258;;4;Hors Vacances
948;12/01/2023;302;;4;Hors Vacances
9672;12/01/2023;982;;4;Hors Vacances
979;12/01/2023;1;Forte;4;Hors Vacances
989;12/01/2023;1374;;4;Hors Vacances
1041;12/01/2023;264;;4;Hors Vacances
1055;12/01/2023;0;Forte;4;Hors Vacances
670;12/01/2023;319;;4;Hors Vacances
681;12/01/2023;505;;4;Hors Vacances
683;12/01/2023;1160;;4;Hors Vacances
727;12/01/2023;439;;4;Hors Vacances
986;12/01/2023;228;;4;Hors Vacances
988;12/01/2023;1084;;4;Hors Vacances
1057;12/01/2023;0;Forte;4;Hors Vacances
9998;12/01/2023;942;;4;Hors Vacances
9999;12/01/2023;74;;4;Hors Vacances
670;11/01/2023;370;;3;Hors Vacances
683;11/01/2023;1186;;3;Hors Vacances
725;11/01/2023;470;;3;Hors Vacances
880;11/01/2023;1895;;3;Hors Vacances
890;11/01/2023;2664;;3;Hors Vacances
949;11/01/2023;206;;3;Hors Vacances
950;11/01/2023;520;;3;Hors Vacances
980;11/01/2023;35;;3;Hors Vacances
987;11/01/2023;181;;3;Hors Vacances
995;11/01/2023;1081;;3;Hors Vacances
1057;11/01/2023;0;Forte;3;Hors Vacances
672;11/01/2023;770;;3;Hors Vacances
676;11/01/2023;718;;3;Hors Vacances
677;11/01/2023;590;;3;Hors Vacances
679;11/01/2023;78;;3;Hors Vacances
743;11/01/2023;1436;;3;Hors Vacances
745;11/01/2023;142;;3;Hors Vacances
746;11/01/2023;634;;3;Hors Vacances
747;11/01/2023;689;;3;Hors Vacances
787;11/01/2023;1982;;3;Hors Vacances
943;11/01/2023;222;;3;Hors Vacances
981;11/01/2023;95;;3;Hors Vacances
994;11/01/2023;729;;3;Hors Vacances
1041;11/01/2023;248;;3;Hors Vacances
9999;11/01/2023;95;;3;Hors Vacances
682;11/01/2023;1317;;3;Hors Vacances
996;11/01/2023;418;;3;Hors Vacances
8673;11/01/2023;0;Forte;3;Hors Vacances
9673;11/01/2023;831;;3;Hors Vacances
673;11/01/2023;923;;3;Hors Vacances
847;11/01/2023;2483;;3;Hors Vacances
945;11/01/2023;802;;3;Hors Vacances
1054;11/01/2023;0;Forte;3;Hors Vacances
1056;11/01/2023;0;Forte;3;Hors Vacances
8672;11/01/2023;0;Forte;3;Hors Vacances
664;11/01/2023;1154;;3;Hors Vacances
947;11/01/2023;321;;3;Hors Vacances
979;11/01/2023;2;Forte;3;Hors Vacances
986;11/01/2023;242;;3;Hors Vacances
997;11/01/2023;433;;3;Hors Vacances
1042;11/01/2023;257;;3;Hors Vacances
668;11/01/2023;865;;3;Hors Vacances
669;11/01/2023;805;;3;Hors Vacances
674;11/01/2023;920;;3;Hors Vacances
727;11/01/2023;464;;3;Hors Vacances
744;11/01/2023;801;;3;Hors Vacances
786;11/01/2023;2941;;3;Hors Vacances
788;11/01/2023;1922;;3;Hors Vacances
944;11/01/2023;277;;3;Hors Vacances
9998;11/01/2023;802;;3;Hors Vacances
681;11/01/2023;536;;3;Hors Vacances
785;11/01/2023;3021;;3;Hors Vacances
946;11/01/2023;1004;;3;Hors Vacances
948;11/01/2023;350;;3;Hors Vacances
977;11/01/2023;3;Forte;3;Hors Vacances
988;11/01/2023;1026;;3;Hors Vacances
989;11/01/2023;1332;;3;Hors Vacances
665;11/01/2023;951;;3;Hors Vacances
666;11/01/2023;225;;3;Hors Vacances
667;11/01/2023;2697;;3;Hors Vacances
675;11/01/2023;973;;3;Hors Vacances
680;11/01/2023;538;;3;Hors Vacances
742;11/01/2023;1614;;3;Hors Vacances
881;11/01/2023;2061;;3;Hors Vacances
959;11/01/2023;93;;3;Hors Vacances
960;11/01/2023;59;;3;Hors Vacances
1055;11/01/2023;0;Forte;3;Hors Vacances
9672;11/01/2023;1008;;3;Hors Vacances
665;10/01/2023;885;;2;Hors Vacances
669;10/01/2023;762;;2;Hors Vacances
683;10/01/2023;1115;;2;Hors Vacances
743;10/01/2023;1312;;2;Hors Vacances
745;10/01/2023;103;;2;Hors Vacances
747;10/01/2023;659;;2;Hors Vacances
981;10/01/2023;107;;2;Hors Vacances
988;10/01/2023;1029;;2;Hors Vacances
996;10/01/2023;333;;2;Hors Vacances
744;10/01/2023;690;;2;Hors Vacances
945;10/01/2023;673;;2;Hors Vacances
959;10/01/2023;81;;2;Hors Vacances
995;10/01/2023;1004;;2;Hors Vacances
664;10/01/2023;1074;;2;Hors Vacances
667;10/01/2023;2447;;2;Hors Vacances
672;10/01/2023;802;;2;Hors Vacances
880;10/01/2023;1685;;2;Hors Vacances
947;10/01/2023;298;;2;Hors Vacances
8672;10/01/2023;0;Forte;2;Hors Vacances
9672;10/01/2023;1027;;2;Hors Vacances
785;10/01/2023;2672;;2;Hors Vacances
788;10/01/2023;1666;;2;Hors Vacances
847;10/01/2023;2152;;2;Hors Vacances
943;10/01/2023;196;;2;Hors Vacances
948;10/01/2023;326;;2;Hors Vacances
960;10/01/2023;53;;2;Hors Vacances
1055;10/01/2023;0;Forte;2;Hors Vacances
673;10/01/2023;835;;2;Hors Vacances
676;10/01/2023;761;;2;Hors Vacances
681;10/01/2023;491;;2;Hors Vacances
787;10/01/2023;1725;;2;Hors Vacances
881;10/01/2023;1850;;2;Hors Vacances
949;10/01/2023;204;;2;Hors Vacances
977;10/01/2023;11;;2;Hors Vacances
980;10/01/2023;39;;2;Hors Vacances
987;10/01/2023;157;;2;Hors Vacances
989;10/01/2023;1276;;2;Hors Vacances
668;10/01/2023;824;;2;Hors Vacances
675;10/01/2023;901;;2;Hors Vacances
786;10/01/2023;2621;;2;Hors Vacances
944;10/01/2023;237;;2;Hors Vacances
946;10/01/2023;835;;2;Hors Vacances
986;10/01/2023;224;;2;Hors Vacances
9998;10/01/2023;815;;2;Hors Vacances
666;10/01/2023;196;;2;Hors Vacances
670;10/01/2023;315;;2;Hors Vacances
674;10/01/2023;837;;2;Hors Vacances
677;10/01/2023;587;;2;Hors Vacances
680;10/01/2023;499;;2;Hors Vacances
682;10/01/2023;1275;;2;Hors Vacances
725;10/01/2023;480;;2;Hors Vacances
727;10/01/2023;467;;2;Hors Vacances
742;10/01/2023;1423;;2;Hors Vacances
746;10/01/2023;628;;2;Hors Vacances
997;10/01/2023;409;;2;Hors Vacances
1054;10/01/2023;0;Forte;2;Hors Vacances
1056;10/01/2023;0;Forte;2;Hors Vacances
1057;10/01/2023;0;Forte;2;Hors Vacances
8673;10/01/2023;0;Forte;2;Hors Vacances
679;10/01/2023;56;;2;Hors Vacances
890;10/01/2023;2560;;2;Hors Vacances
950;10/01/2023;478;;2;Hors Vacances
979;10/01/2023;12;;2;Hors Vacances
994;10/01/2023;643;;2;Hors Vacances
1041;10/01/2023;274;;2;Hors Vacances
1042;10/01/2023;263;;2;Hors Vacances
9673;10/01/2023;733;;2;Hors Vacances
9999;10/01/2023;120;;2;Hors Vacances
666;09/01/2023;187;;1;Hors Vacances
677;09/01/2023;672;;1;Hors Vacances
746;09/01/2023;647;;1;Hors Vacances
8672;09/01/2023;0;Forte;1;Hors Vacances
9672;09/01/2023;1056;;1;Hors Vacances
673;09/01/2023;875;;1;Hors Vacances
676;09/01/2023;793;;1;Hors Vacances
880;09/01/2023;1693;;1;Hors Vacances
881;09/01/2023;1798;;1;Hors Vacances
943;09/01/2023;214;;1;Hors Vacances
945;09/01/2023;700;;1;Hors Vacances
946;09/01/2023;842;;1;Hors Vacances
989;09/01/2023;1200;;1;Hors Vacances
1057;09/01/2023;0;Forte;1;Hors Vacances
683;09/01/2023;1136;;1;Hors Vacances
725;09/01/2023;481;;1;Hors Vacances
743;09/01/2023;1246;;1;Hors Vacances
744;09/01/2023;587;;1;Hors Vacances
787;09/01/2023;1659;;1;Hors Vacances
890;09/01/2023;2537;;1;Hors Vacances
977;09/01/2023;261;;1;Hors Vacances
995;09/01/2023;973;;1;Hors Vacances
997;09/01/2023;321;;1;Hors Vacances
1041;09/01/2023;279;;1;Hors Vacances
1055;09/01/2023;0;Forte;1;Hors Vacances
9673;09/01/2023;720;;1;Hors Vacances
668;09/01/2023;814;;1;Hors Vacances
681;09/01/2023;491;;1;Hors Vacances
950;09/01/2023;493;;1;Hors Vacances
979;09/01/2023;142;;1;Hors Vacances
981;09/01/2023;89;;1;Hors Vacances
986;09/01/2023;196;;1;Hors Vacances
987;09/01/2023;158;;1;Hors Vacances
9998;09/01/2023;702;;1;Hors Vacances
665;09/01/2023;896;;1;Hors Vacances
667;09/01/2023;2444;;1;Hors Vacances
672;09/01/2023;780;;1;Hors Vacances
674;09/01/2023;787;;1;Hors Vacances
679;09/01/2023;62;;1;Hors Vacances
727;09/01/2023;474;;1;Hors Vacances
788;09/01/2023;1585;;1;Hors Vacances
980;09/01/2023;27;;1;Hors Vacances
1056;09/01/2023;0;Forte;1;Hors Vacances
9999;09/01/2023;76;;1;Hors Vacances
682;09/01/2023;1220;;1;Hors Vacances
742;09/01/2023;1433;;1;Hors Vacances
786;09/01/2023;2489;;1;Hors Vacances
947;09/01/2023;355;;1;Hors Vacances
988;09/01/2023;917;;1;Hors Vacances
994;09/01/2023;651;;1;Hors Vacances
1054;09/01/2023;0;Forte;1;Hors Vacances
8673;09/01/2023;0;Forte;1;Hors Vacances
664;09/01/2023;1135;;1;Hors Vacances
670;09/01/2023;315;;1;Hors Vacances
675;09/01/2023;877;;1;Hors Vacances
745;09/01/2023;92;;1;Hors Vacances
785;09/01/2023;2550;;1;Hors Vacances
944;09/01/2023;291;;1;Hors Vacances
948;09/01/2023;382;;1;Hors Vacances
996;09/01/2023;355;;1;Hors Vacances
669;09/01/2023;804;;1;Hors Vacances
680;09/01/2023;480;;1;Hors Vacances
747;09/01/2023;683;;1;Hors Vacances
847;09/01/2023;2124;;1;Hors Vacances
949;09/01/2023;191;;1;Hors Vacances
959;09/01/2023;86;;1;Hors Vacances
960;09/01/2023;57;;1;Hors Vacances
1042;09/01/2023;291;;1;Hors Vacances
665;08/01/2023;195;;7;Hors Vacances
667;08/01/2023;621;;7;Hors Vacances
683;08/01/2023;267;;7;Hors Vacances
785;08/01/2023;697;;7;Hors Vacances
948;08/01/2023;74;;7;Hors Vacances
977;08/01/2023;109;;7;Hors Vacances
994;08/01/2023;166;;7;Hors Vacances
996;08/01/2023;121;;7;Hors Vacances
1055;08/01/2023;0;Forte;7;Hors Vacances
1057;08/01/2023;0;Forte;7;Hors Vacances
677;08/01/2023;80;;7;Hors Vacances
679;08/01/2023;22;;7;Hors Vacances
880;08/01/2023;444;;7;Hors Vacances
980;08/01/2023;15;;7;Hors Vacances
670;08/01/2023;140;;7;Hors Vacances
681;08/01/2023;159;;7;Hors Vacances
747;08/01/2023;145;;7;Hors Vacances
786;08/01/2023;695;;7;Hors Vacances
944;08/01/2023;59;;7;Hors Vacances
949;08/01/2023;55;;7;Hors Vacances
9998;08/01/2023;408;;7;Hors Vacances
674;08/01/2023;204;;7;Hors Vacances
675;08/01/2023;210;;7;Hors Vacances
680;08/01/2023;177;;7;Hors Vacances
743;08/01/2023;321;;7;Hors Vacances
744;08/01/2023;244;;7;Hors Vacances
746;08/01/2023;129;;7;Hors Vacances
950;08/01/2023;72;;7;Hors Vacances
987;08/01/2023;28;;7;Hors Vacances
989;08/01/2023;252;;7;Hors Vacances
8673;08/01/2023;0;Forte;7;Hors Vacances
664;08/01/2023;250;;7;Hors Vacances
669;08/01/2023;145;;7;Hors Vacances
682;08/01/2023;279;;7;Hors Vacances
745;08/01/2023;28;;7;Hors Vacances
890;08/01/2023;654;;7;Hors Vacances
960;08/01/2023;7;;7;Hors Vacances
8672;08/01/2023;0;Forte;7;Hors Vacances
666;08/01/2023;60;;7;Hors Vacances
673;08/01/2023;154;;7;Hors Vacances
676;08/01/2023;116;;7;Hors Vacances
727;08/01/2023;103;;7;Hors Vacances
742;08/01/2023;352;;7;Hors Vacances
945;08/01/2023;183;;7;Hors Vacances
946;08/01/2023;199;;7;Hors Vacances
947;08/01/2023;92;;7;Hors Vacances
995;08/01/2023;211;;7;Hors Vacances
9672;08/01/2023;157;;7;Hors Vacances
9999;08/01/2023;49;;7;Hors Vacances
668;08/01/2023;149;;7;Hors Vacances
672;08/01/2023;80;;7;Hors Vacances
787;08/01/2023;472;;7;Hors Vacances
788;08/01/2023;549;;7;Hors Vacances
881;08/01/2023;494;;7;Hors Vacances
943;08/01/2023;55;;7;Hors Vacances
959;08/01/2023;21;;7;Hors Vacances
979;08/01/2023;143;;7;Hors Vacances
981;08/01/2023;47;;7;Hors Vacances
997;08/01/2023;85;;7;Hors Vacances
1041;08/01/2023;44;;7;Hors Vacances
1054;08/01/2023;0;Forte;7;Hors Vacances
9673;08/01/2023;116;;7;Hors Vacances
725;08/01/2023;103;;7;Hors Vacances
847;08/01/2023;658;;7;Hors Vacances
986;08/01/2023;44;;7;Hors Vacances
988;08/01/2023;171;;7;Hors Vacances
1042;08/01/2023;69;;7;Hors Vacances
1056;08/01/2023;0;Forte;7;Hors Vacances
683;07/01/2023;309;;6;Hors Vacances
785;07/01/2023;1038;;6;Hors Vacances
787;07/01/2023;775;;6;Hors Vacances
847;07/01/2023;872;;6;Hors Vacances
948;07/01/2023;78;;6;Hors Vacances
981;07/01/2023;26;;6;Hors Vacances
986;07/01/2023;72;;6;Hors Vacances
9672;07/01/2023;240;;6;Hors Vacances
674;07/01/2023;316;;6;Hors Vacances
743;07/01/2023;505;;6;Hors Vacances
881;07/01/2023;719;;6;Hors Vacances
944;07/01/2023;66;;6;Hors Vacances
979;07/01/2023;199;;6;Hors Vacances
987;07/01/2023;52;;6;Hors Vacances
994;07/01/2023;233;;6;Hors Vacances
995;07/01/2023;345;;6;Hors Vacances
996;07/01/2023;122;;6;Hors Vacances
1054;07/01/2023;0;Forte;6;Hors Vacances
672;07/01/2023;165;;6;Hors Vacances
680;07/01/2023;253;;6;Hors Vacances
681;07/01/2023;263;;6;Hors Vacances
786;07/01/2023;1067;;6;Hors Vacances
947;07/01/2023;51;;6;Hors Vacances
977;07/01/2023;131;;6;Hors Vacances
997;07/01/2023;86;;6;Hors Vacances
8672;07/01/2023;0;Forte;6;Hors Vacances
9998;07/01/2023;463;;6;Hors Vacances
664;07/01/2023;284;;6;Hors Vacances
673;07/01/2023;205;;6;Hors Vacances
725;07/01/2023;111;;6;Hors Vacances
943;07/01/2023;53;;6;Hors Vacances
980;07/01/2023;9;;6;Hors Vacances
667;07/01/2023;882;;6;Hors Vacances
669;07/01/2023;182;;6;Hors Vacances
676;07/01/2023;159;;6;Hors Vacances
747;07/01/2023;130;;6;Hors Vacances
788;07/01/2023;803;;6;Hors Vacances
950;07/01/2023;105;;6;Hors Vacances
670;07/01/2023;136;;6;Hors Vacances
675;07/01/2023;305;;6;Hors Vacances
746;07/01/2023;132;;6;Hors Vacances
880;07/01/2023;678;;6;Hors Vacances
890;07/01/2023;756;;6;Hors Vacances
945;07/01/2023;201;;6;Hors Vacances
960;07/01/2023;14;;6;Hors Vacances
1041;07/01/2023;52;;6;Hors Vacances
1042;07/01/2023;38;;6;Hors Vacances
1056;07/01/2023;0;Forte;6;Hors Vacances
679;07/01/2023;24;;6;Hors Vacances
742;07/01/2023;518;;6;Hors Vacances
745;07/01/2023;68;;6;Hors Vacances
949;07/01/2023;65;;6;Hors Vacances
988;07/01/2023;261;;6;Hors Vacances
989;07/01/2023;413;;6;Hors Vacances
1057;07/01/2023;0;Forte;6;Hors Vacances
8673;07/01/2023;0;Forte;6;Hors Vacances
665;07/01/2023;243;;6;Hors Vacances
666;07/01/2023;88;;6;Hors Vacances
668;07/01/2023;205;;6;Hors Vacances
677;07/01/2023;113;;6;Hors Vacances
682;07/01/2023;365;;6;Hors Vacances
727;07/01/2023;119;;6;Hors Vacances
744;07/01/2023;379;;6;Hors Vacances
946;07/01/2023;239;;6;Hors Vacances
959;07/01/2023;19;;6;Hors Vacances
1055;07/01/2023;0;Forte;6;Hors Vacances
9673;07/01/2023;197;;6;Hors Vacances
9999;07/01/2023;55;;6;Hors Vacances
679;06/01/2023;57;;5;Hors Vacances
